id,project_code,po_/_so_#,asn/dn_#,country,managed_by,vendor_inco_term,shipment_mode,pq_first_sent_to_client_date,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor,unit_of_measure_per_pack,line_item_quantity,line_item_value,unit_price,manufacturing_site,weight_kilograms,freight_cost_usd
1047,106-HT-T01,SCMS-40000,ASN-3675,Haiti,PMO - US,CIP,Air,2012-07-26,2009-03-06,2009-03-31,2009-03-31,2009-03-31,ARV,Pediatric,BRISTOL-MYERS SQUIBB,200,32,402.88,0.06,"BMS Meymac, France",1047.0,5869.655000000001
1048,106-HT-T01,SCMS-40030,ASN-3750,Haiti,PMO - US,FCA,Air,2012-07-26,2009-03-06,2009-04-15,2009-04-15,2009-04-15,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,46,472.88,0.17,ABBVIE Ludwigshafen Germany,10.0,893.22
1063,116-ZA-T01,SCMS-40810,ASN-3634,South Africa,PMO - US,DDP,Air,2012-07-26,2012-06-07,2009-03-31,2008-12-02,2008-12-02,ARV,Adult,S. BUYS WHOLESALER,30,3025,47522.75,0.52,"Aurobindo Unit III, India",1047.0,5869.655000000001
1065,116-ZA-T01,SCMS-41040,ASN-3623,South Africa,PMO - US,DDP,Air,2012-07-26,2012-06-07,2009-04-07,2008-12-03,2008-12-03,ARV,Adult,S. BUYS WHOLESALER,30,3500,49840.0,0.47,"Cipla, Goa, India",1047.0,5869.655000000001
1066,116-ZA-T01,SCMS-41040,ASN-3623,South Africa,PMO - US,DDP,Air,2012-07-26,2012-06-07,2009-04-07,2008-12-03,2008-12-03,ARV,Pediatric,S. BUYS WHOLESALER,240,1008,3588.48,0.01,"Aurobindo Unit III, India",1047.0,5869.655000000001
1067,116-ZA-T01,SCMS-41060,ASN-3624,South Africa,PMO - US,DDP,Air,2012-07-26,2012-06-07,2009-05-05,2008-12-23,2008-12-23,ARV,Pediatric,S. BUYS WHOLESALER,200,960,1152.0,0.01,"BMS Meymac, France",1047.0,5869.655000000001
1068,116-ZA-T01,SCMS-41070,ASN-3625,South Africa,PMO - US,DDP,Air,2012-07-26,2012-06-07,2009-05-12,2008-12-30,2008-12-30,ARV,Pediatric,S. BUYS WHOLESALER,240,1800,10512.0,0.02,GSK Mississauga (Canada),1047.0,5869.655000000001
1070,116-ZA-T01,SCMS-41140,ASN-3752,South Africa,PMO - US,DDP,Air,2012-07-26,2012-06-07,2009-03-31,2008-11-21,2008-11-21,ARV,Adult,S. BUYS WHOLESALER,60,1200,3384.0,0.05,"Aurobindo Unit III, India",1047.0,5869.655000000001
1077,116-ZA-T01,SCMS-41462,ASN-4361,South Africa,PMO - US,DDP,Air,2012-07-26,2009-03-18,2009-06-25,2009-04-21,2009-04-21,ARV,Pediatric,S. BUYS WHOLESALER,240,346,1954.9,0.02,"Aurobindo Unit III, India",1047.0,5869.655000000001
1078,116-ZA-T01,SCMS-41460,ASN-4502,South Africa,PMO - US,DDP,Truck,2012-07-26,2009-03-18,2009-06-25,2009-06-05,2009-06-05,ARV,Pediatric,S. BUYS WHOLESALER,30,5300,16642.0,0.1,"Aurobindo Unit III, India",1047.0,5869.655000000001
1079,116-ZA-T01,SCMS-41464,ASN-4634,South Africa,PMO - US,DDP,Air,2012-07-26,2009-03-18,2009-06-25,2009-06-17,2009-06-17,ARV,Pediatric,S. BUYS WHOLESALER,240,342,1932.3,0.02,"Aurobindo Unit III, India",1047.0,5869.655000000001
1080,116-ZA-T01,SCMS-41480,ASN-5055,South Africa,PMO - US,DDP,Truck,2012-07-26,2009-06-15,2009-08-19,2009-08-19,2009-08-19,ARV,Adult,S. BUYS WHOLESALER,60,2700,10665.0,0.07,"BMS Meymac, France",1047.0,5869.655000000001
1084,116-ZA-T01,SCMS-41581,ASN-4196,South Africa,PMO - US,DDP,Air,2012-07-26,2009-03-27,2009-06-25,2009-04-14,2009-04-14,ARV,Adult,S. BUYS WHOLESALER,120,3735,134385.3,0.3,ABBVIE Ludwigshafen Germany,1047.0,5869.655000000001
1085,116-ZA-T01,SCMS-41589,ASN-4358,South Africa,PMO - US,DDP,Air,2012-07-26,2009-03-27,2009-06-25,2009-04-29,2009-04-29,ARV,Adult,S. BUYS WHOLESALER,60,6000,80640.0,0.22,GSK Aranda,1047.0,5869.655000000001
1086,116-ZA-T01,SCMS-41584,ASN-4385,South Africa,PMO - US,DDP,Air,2012-07-26,2009-03-27,2009-06-25,2009-04-20,2009-04-20,ARV,Adult,S. BUYS WHOLESALER,60,11672,35016.0,0.05,"Aurobindo Unit III, India",1047.0,5869.655000000001
1095,144-BW-T01,SCMS-41870,ASN-4896,Botswana,PMO - US,EXW,Air,2012-07-26,2009-03-25,2009-11-13,2009-11-13,2009-11-13,HRDT,HIV test,Orasure Technologies Inc.,100,20,7000.0,3.5,"Pacific Biotech, Thailand",48.0,1172.11
1109,104-CI-T01,SCMS-42210,ASN-4086,Côte d'Ivoire,PMO - US,FCA,Air,2012-07-26,2009-03-30,2009-06-30,2009-06-30,2009-06-30,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,10240,420864.0,0.34,ABBVIE Ludwigshafen Germany,2523.0,14806.48
1110,104-CI-T01,SCMS-42230,ASN-4423,Côte d'Ivoire,PMO - US,FCA,Air,2012-07-26,2009-03-30,2009-07-22,2009-07-22,2009-07-22,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),336,400,15344.0,0.11,ABBVIE (Abbott) Logis. UK,175.0,7642.97
1111,116-ZA-T01,SCMS-47390,ASN-4402,South Africa,PMO - US,DDP,Truck,2012-07-26,2009-04-02,2009-07-31,2009-04-21,2009-04-21,ARV,Pediatric,S. BUYS WHOLESALER,300,30,1080.0,0.12,ABBVIE (Abbott) Logis. UK,1047.0,5869.655000000001
1114,116-ZA-T01,SCMS-47430,ASN-4244,South Africa,PMO - US,DDP,Truck,2012-07-26,2009-04-02,2009-05-15,2009-04-17,2009-04-17,ARV,Adult,S. BUYS WHOLESALER,30,80,2816.0,1.17,"Aspen-OSD, Port Elizabeth, SA",1047.0,5869.655000000001
1115,116-ZA-T01,SCMS-47500,ASN-4332,South Africa,PMO - US,DDP,Truck,2012-07-26,2009-04-02,2009-05-15,2009-04-23,2009-04-23,ARV,Adult,S. BUYS WHOLESALER,60,1000,19770.0,0.33,"Aurobindo Unit III, India",1047.0,3134.85
1122,106-HT-T01,SCMS-42720,ASN-4787,Haiti,PMO - US,EXW,Air,2012-07-26,2009-04-02,2009-09-16,2009-09-16,2009-09-16,HRDT,HIV test,Orasure Technologies Inc.,100,60,21000.0,3.5,"Pacific Biotech, Thailand",144.0,3128.19
1134,102-KE-T01,SCMS-42980,ASN-4343,Kenya,PMO - US,EXW,Air,2012-07-26,2009-04-04,2009-07-10,2009-07-10,2009-07-10,HRDT,HIV test,"Orgenics, Ltd",100,7500,600000.0,0.8,Inverness Japan,2215.0,16835.31
1140,133-NG-T01,SCMS-43330,ASN-4437,Nigeria,PMO - US,EXW,Air,2012-07-26,2009-04-09,2009-08-18,2009-08-18,2009-08-18,HRDT,HIV test,"Orgenics, Ltd",100,6395,511600.0,0.8,Inverness Japan,1915.0,24514.33
1156,107-RW-T01,SCMS-43890,ASN-4503,Rwanda,PMO - US,CIP,Air,2012-07-26,2009-04-15,2009-07-25,2009-07-25,2009-07-25,ARV,Adult,HETERO LABS LIMITED,30,55356,386384.88,0.23,Hetero Unit III Hyderabad IN,4482.0,37404.74
1162,104-CI-T01,SCMS-44130,ASN-4791,Côte d'Ivoire,PMO - US,EXW,Air,2012-07-26,2009-04-15,2009-09-15,2009-09-15,2009-09-15,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),40,1000,110000.0,2.75,Bio-Rad Laboratories,1101.0,8074.03
1179,108-VN-T01,SCMS-44990,ASN-4302,Vietnam,PMO - US,FCA,Air,2012-07-26,2009-04-29,2009-07-17,2009-07-17,2009-07-17,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),336,8,613.76,0.23,ABBVIE (Abbott) France,48.0,3366.04
1183,108-VN-T01,SCMS-45080,ASN-4420,Vietnam,PMO - US,EXW,Air,2012-07-26,2009-04-29,2009-07-10,2009-07-10,2009-07-10,ARV,Adult,Aurobindo Pharma Limited,60,3500,39025.0,0.19,"Aurobindo Unit III, India",1804.0,6341.88
1196,102-BW-T01,SCMS-46071,ASN-4324,Botswana,PMO - US,EXW,Air,2012-07-26,2009-05-27,2009-06-12,2009-07-10,2009-07-10,HRDT,HIV test,Orasure Technologies Inc.,100,5,1750.0,3.5,"Pacific Biotech, Thailand",12.0,684.42
1198,119-NA-T01,SCMS-46120,ASN-4659,Namibia,PMO - US,EXW,Air,2012-07-26,2009-05-18,2009-09-01,2009-09-01,2009-09-01,HRDT,HIV test,"Orgenics, Ltd",25,67,5025.0,3.0,Chembio Diagnostics Sys. Inc.,48.0,401.97
1213,108-VN-T01,SCMS-46550,ASN-4488,Vietnam,PMO - US,CIP,Air,2012-07-26,2009-05-27,2009-07-28,2009-07-28,2009-07-28,ARV,Pediatric,BRISTOL-MYERS SQUIBB,60,400,2800.0,0.12,"BMS Meymac, France",148.0,14.36
1215,119-NA-T01,SCMS-46820,ASN-4311,Namibia,PMO - US,EXW,Air,2012-07-26,2009-06-02,2009-06-29,2009-06-29,2009-06-29,HRDT,HIV test,"Trinity Biotech, Plc",20,220,7040.0,1.6,"Trinity Biotech, Plc",79.0,1736.18
1221,116-ZA-T01,SCMS-46970,ASN-4821,South Africa,PMO - US,DDP,Truck,2012-07-26,2009-06-05,2009-07-28,2009-07-28,2009-07-28,ARV,Adult,S. BUYS WHOLESALER,84,50,490.0,0.12,ABBVIE (Abbott) Logis. UK,1047.0,5869.655000000001
1222,116-ZA-T01,SCMS-47051,ASN-4838,South Africa,PMO - US,DDP,Truck,2012-07-26,2009-06-05,2009-10-12,2009-08-05,2009-08-05,ARV,Adult,S. BUYS WHOLESALER,60,5000,41300.0,0.14,"Aurobindo Unit III, India",1047.0,5869.655000000001
1223,116-ZA-T01,SCMS-47051,ASN-4836,South Africa,PMO - US,DDP,Truck,2012-07-26,2009-06-05,2009-10-12,2009-07-28,2009-07-28,ARV,Pediatric,S. BUYS WHOLESALER,240,460,2838.2,0.03,GSK Mississauga (Canada),1047.0,5869.655000000001
1245,100-CI-T01,SCMS-1,ASN-5,Côte d'Ivoire,PMO - US,EXW,Air,2012-07-26,2006-04-19,2006-06-27,2006-06-27,2006-06-27,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),40,147,11076.45,1.88,Bio-Rad Laboratories,165.0,1816.57
1246,104-CI-T01,SCMS-5,ASN-7,Côte d'Ivoire,PMO - US,EXW,Air,2012-07-26,2012-06-07,2006-07-14,2006-07-14,2006-07-14,HRDT,HIV test,Orasure Technologies Inc.,100,6,2400.0,4.0,"Pacific Biotech, Thailand",15.0,1039.5
1251,108-VN-T01,SCMS-12,ASN-91,Vietnam,PMO - US,CIP,Air,2012-07-26,2012-06-07,2006-11-16,2006-11-16,2006-11-16,ARV,Pediatric,BRISTOL-MYERS SQUIBB,60,2800,19600.0,0.12,"BMS Meymac, France",555.0,3292.15
1262,106-HT-T01,SCMS-74,ASN-46,Haiti,PMO - US,EXW,Air,2012-07-26,2012-06-07,2006-11-09,2006-11-09,2006-11-09,HRDT,HIV test,Orasure Technologies Inc.,100,15,6000.0,4.0,"Pacific Biotech, Thailand",36.0,1195.29
1279,113-ZW-T01,SCMS-135,ASN-79,Zimbabwe,PMO - US,CIP,Air,2012-07-26,2012-06-07,2006-11-07,2006-11-07,2006-11-07,ARV,Adult,INTERNATIONAL HEALTHCARE DISTRIBUTORS,180,260,11096.8,0.24,ABBVIE (Abbott) St. P'burg USA,135.0,5869.655000000001
1281,112-NG-T01,SCMS-156,ASN-93,Nigeria,PMO - US,EXW,Air,2012-07-26,2012-06-07,2006-12-07,2006-12-07,2006-12-07,ARV,Adult,Aurobindo Pharma Limited,60,894,2994.9,0.06,"Aurobindo Unit III, India",479.0,4861.14
1282,108-VN-T01,SCMS-169,ASN-272,Vietnam,PMO - US,EXW,Air,2012-07-26,2006-11-15,2007-03-14,2007-03-14,2007-03-14,ARV,Adult,CIPLA LIMITED,60,25100,276100.0,0.18,"Cipla, Goa, India",2575.0,18772.94
1283,108-VN-T01,SCMS-170,ASN-273,Vietnam,PMO - US,EXW,Air,2012-07-26,2006-11-15,2007-03-14,2007-03-14,2007-03-14,ARV,Adult,STRIDES ARCOLAB LIMITED,60,95500,144205.0,0.03,"Strides, Bangalore, India.",9170.0,42453.21
1285,102-GY-T01,SCMS-177,ASN-136,Guyana,PMO - US,EXW,Air,2012-07-26,2012-06-07,2006-12-29,2006-12-29,2006-12-29,HRDT,HIV test,"Trinity Biotech, Plc",20,900,36000.0,2.0,"Trinity Biotech, Plc",316.0,4989.87
1295,111-MZ-T01,SCMS-211,ASN-229,Mozambique,PMO - US,CIP,Air,2012-07-26,2006-11-17,2007-02-15,2007-02-15,2007-02-15,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,80,3288.0,0.34,ABBSP,25.0,5869.655000000001
1298,108-VN-T01,SCMS-262,ASN-386,Vietnam,PMO - US,EXW,Air,2012-07-26,2007-01-09,2007-05-12,2007-05-12,2007-05-12,ARV,Adult,CIPLA LIMITED,60,70000,525000.0,0.12,"Cipla, Goa, India",6813.0,31858.09
1299,107-RW-T01,SCMS-268,ASN-242,Rwanda,PMO - US,EXW,Air,2012-07-26,2006-12-22,2007-02-27,2007-02-27,2007-02-27,ARV,Adult,CIPLA LIMITED,30,71577,1087970.4,0.51,"Cipla, Goa, India",1047.0,5869.655000000001
1300,107-RW-T01,SCMS-268,ASN-242,Rwanda,PMO - US,EXW,Air,2012-07-26,2006-12-22,2007-02-27,2007-02-27,2007-02-27,ARV,Adult,CIPLA LIMITED,60,5605,202340.5,0.6,"Cipla, Patalganga, India",1047.0,5869.655000000001
1303,117-ET-T01,SCMS-284,ASN-168,Ethiopia,PMO - US,FCA,Air,2012-07-26,2006-12-14,2006-12-28,2006-12-28,2006-12-28,HRDT,HIV test,Abbott GmbH & Co. KG,100,200,16000.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,1047.0,5869.655000000001
1306,108-VN-T01,SCMS-314,ASN-624,Vietnam,PMO - US,EXW,Air,2012-07-26,2007-02-07,2007-08-24,2007-08-24,2007-08-24,ARV,Adult,CIPLA LIMITED,60,25000,187500.0,0.12,"Cipla, Goa, India",2348.0,21439.59
1307,102-NG-T01,SCMS-343,ASN-259,Nigeria,PMO - US,EXW,Air,2012-07-26,2012-06-07,2007-03-15,2007-03-30,2007-03-30,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),40,375,28500.0,1.9,Bio-Rad Laboratories,402.0,4445.75
1309,117-ET-T01,SCMS-360,ASN-201,Ethiopia,PMO - US,EXW,Air,2012-07-26,2006-12-14,2007-01-15,2007-01-15,2007-01-15,HRDT,HIV test,Abbott GmbH & Co. KG,100,4650,372000.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,1707.0,24859.45
1337,104-CI-T01,SCMS-610,ASN-813,Côte d'Ivoire,PMO - US,CIP,Air,2012-07-26,2007-05-09,2007-10-23,2007-10-23,2007-10-23,ARV,Pediatric,BRISTOL-MYERS SQUIBB,60,1577,14981.5,0.16,"BMS Meymac, France",306.0,5869.655000000001
1347,102-NG-T01,SCMS-695,ASN-622,Nigeria,PMO - US,EXW,Air,2012-07-26,2012-06-07,2007-09-07,2007-09-07,2007-09-07,HRDT,HIV test,Abbott GmbH & Co. KG,100,3500,280000.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,1194.0,5858.57
1350,104-CI-T01,SCMS-698,ASN-727,Côte d'Ivoire,PMO - US,CIP,Air,2012-07-26,2007-07-13,2007-10-02,2007-10-02,2007-10-02,ARV,Pediatric,BRISTOL-MYERS SQUIBB,60,4270,40565.0,0.16,"BMS Meymac, France",1047.0,5869.655000000001
1356,108-VN-T01,SCMS-749,ASN-744,Vietnam,PMO - US,EXW,Air,2012-07-26,2007-07-03,2007-10-02,2007-10-02,2007-10-02,ARV,Pediatric,Aurobindo Pharma Limited,240,1000,1920.0,0.01,"Aurobindo Unit III, India",960.0,13762.41
1357,108-VN-T01,SCMS-749,ASN-744,Vietnam,PMO - US,EXW,Air,2012-07-26,2007-07-03,2007-10-02,2007-10-02,2007-10-02,ARV,Pediatric,Aurobindo Pharma Limited,240,1000,2100.0,0.01,"Aurobindo Unit III, India",1047.0,5869.655000000001
1358,108-VN-T01,SCMS-753,ASN-781,Vietnam,PMO - US,EXW,Air,2012-07-26,2007-07-04,2007-10-15,2007-10-15,2007-10-15,ARV,Pediatric,Aurobindo Pharma Limited,240,1000,2100.0,0.01,"Aurobindo Unit III, India",1047.0,5869.655000000001
1359,108-VN-T01,SCMS-753,ASN-782,Vietnam,PMO - US,EXW,Air,2012-07-26,2007-07-04,2007-10-15,2007-10-15,2007-10-15,ARV,Adult,Aurobindo Pharma Limited,60,3000,40500.0,0.22,"Aurobindo Unit III, India",332.0,4454.62
1360,108-VN-T01,SCMS-754,ASN-926,Vietnam,PMO - US,EXW,Air,2012-07-26,2007-07-04,2007-11-23,2007-11-23,2007-11-23,ARV,Adult,Aurobindo Pharma Limited,30,22500,277425.0,0.41,"Aurobindo Unit III, India",1955.0,16095.39
1361,108-VN-T01,SCMS-757,ASN-631,Vietnam,PMO - US,FCA,Air,2012-07-26,2007-07-03,2007-08-27,2007-08-27,2007-08-27,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,500,41095.0,0.68,ABBVIE Ludwigshafen Germany,117.0,1767.38
1383,109-TZ-T01,SCMS-10240,ASN-649,Tanzania,PMO - US,EXW,Air,2012-07-26,2012-06-07,2007-09-19,2007-09-19,2007-09-19,HRDT,HIV test,"Standard Diagnostics, Inc.",25,10000,200000.0,0.8,"Standard Diagnostics, Korea",3336.0,25165.3
1502,107-RW-T01,SCMS-13900,ASN-990,Rwanda,PMO - US,EXW,Air,2012-07-26,2007-11-12,2008-01-28,2008-01-28,2008-01-28,ARV,Adult,ASPEN PHARMACARE,30,1609,27353.0,0.57,"Aspen-OSD, Port Elizabeth, SA",157.0,7922.24
1512,116-ZA-T01,SCMS-14050,ASN-1251,South Africa,PMO - US,DDP,Unknown,2012-07-26,2007-11-12,2008-01-29,2008-01-29,2008-01-29,ARV,Pediatric,"JSI R&T INSTITUTE, INC.",300,30,1447.8,0.16,ABBVIE (Abbott) Logis. UK,1047.0,5869.655000000001
1513,116-ZA-T01,SCMS-14050,ASN-1251,South Africa,PMO - US,DDP,Unknown,2012-07-26,2007-11-12,2008-01-29,2008-01-29,2008-01-29,ARV,Adult,"JSI R&T INSTITUTE, INC.",30,100,2850.0,0.95,"BMS Meymac, France",1047.0,5869.655000000001
1519,108-VN-T01,SCMS-14170,ASN-1439,Vietnam,PMO - US,FCA,Air,2012-07-26,2007-11-21,2008-03-28,2008-03-28,2008-03-28,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),336,100,18333.0,0.55,ABBVIE (Abbott) Logis. UK,337.0,2535.4
1527,102-NG-T01,SCMS-14640,ASN-1167,Nigeria,PMO - US,EXW,Air,2012-07-26,2007-11-30,2008-01-21,2008-01-21,2008-01-21,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,10000,270000.0,1.35,Chembio Diagnostics Sys. Inc.,3336.0,28002.75
1529,107-RW-T01,SCMS-14750,ASN-1194,Rwanda,PMO - US,CIP,Air,2012-07-26,2007-12-03,2008-01-28,2008-01-28,2008-01-28,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,1099,30222.5,0.46,Mylan (formerly Matrix) Nashik,113.0,1511.25
1530,108-VN-T01,SCMS-14760,ASN-1230,Vietnam,PMO - US,EXW,Air,2012-07-26,2007-12-05,2008-02-01,2008-02-01,2008-02-01,ARV,Adult,Aurobindo Pharma Limited,60,1200,2100.0,0.03,"Aurobindo Unit III, India",125.0,2429.85
1531,100-KZ-T01,SCMS-14770,ASN-1061,Kazakhstan,PMO - US,DDP,Air,2012-07-26,2007-11-30,2007-12-27,2007-12-27,2007-12-27,HRDT,HIV test,Orasure Technologies Inc.,100,50,17500.0,3.5,"Pacific Biotech, Thailand",1047.0,5869.655000000001
1549,123-NG-T01,SCMS-15550,ASN-1197,Nigeria,PMO - US,EXW,Air,2012-07-26,2012-06-07,2008-02-05,2008-02-05,2008-02-05,HRDT,HIV test,"Orgenics, Ltd",100,650,51993.5,0.8,Inverness Japan,148.0,2577.27
1587,116-ZA-T01,SCMS-16600,ASN-1520,South Africa,PMO - US,DDP,Unknown,2012-07-26,2008-01-04,2008-01-21,2008-01-04,2008-01-04,ARV,Adult,"JSI R&T INSTITUTE, INC.",60,100,573.0,0.1,"BMS Meymac, France",1047.0,5869.655000000001
1593,102-BW-T01,SCMS-16730,ASN-1721,Botswana,PMO - US,EXW,Air,2012-07-26,2008-02-04,2008-07-03,2008-07-03,2008-07-03,HRDT,HIV test,"Trinity Biotech, Plc",20,450,14400.0,1.6,"Trinity Biotech, Plc",154.0,2496.62
1594,102-NG-T01,SCMS-16890,ASN-2014,Nigeria,PMO - US,EXW,Air,2012-07-26,2008-01-29,2008-09-19,2008-07-16,2008-07-16,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,10270,277290.0,1.35,Chembio Diagnostics Sys. Inc.,2907.0,18864.37
1618,111-MZ-T01,SCMS-17800,ASN-1368,Mozambique,PMO - US,EXW,Air,2012-07-26,2008-02-19,2008-03-27,2008-03-27,2008-03-27,HRDT,HIV test,"Trinity Biotech, Plc",20,9000,288000.0,1.6,"Trinity Biotech, Plc",9000.0,55746.59
1628,110-ZM-T01,SCMS-18030,ASN-1619,Zambia,PMO - US,EXW,Air,2012-07-26,2008-02-25,2008-05-14,2008-05-14,2008-05-14,HRDT,HIV test,"Trinity Biotech, Plc",20,6040,193280.0,1.6,"Trinity Biotech, Plc",2052.0,24689.0
1634,110-ZM-T01,SCMS-18240,ASN-1789,Zambia,PMO - US,EXW,Air,2012-07-26,2008-02-29,2008-06-06,2008-05-30,2008-05-30,HRDT,HIV test - Ancillary,"Orgenics, Ltd",100,4300,43.0,0.0,Inverness Japan,284.0,5869.655000000001
1637,104-CI-T01,SCMS-18320,ASN-3465,Côte d'Ivoire,PMO - US,EXW,Air,2012-07-26,2008-02-27,2009-03-04,2009-03-04,2009-03-04,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",20,289,7803.0,1.35,Chembio Diagnostics Sys. Inc.,79.0,1104.69
1638,111-MZ-T01,SCMS-18340,ASN-1746,Mozambique,PMO - US,EXW,Air,2012-07-26,2008-02-27,2008-07-09,2008-07-04,2008-07-04,HRDT,HIV test,"Orgenics, Ltd",100,3000,215970.0,0.72,Inverness Japan,682.0,5298.9
1643,104-CI-T01,SCMS-18420,ASN-1469,Côte d'Ivoire,PMO - US,EXW,Air,2012-07-26,2008-02-28,2008-04-08,2008-04-04,2008-04-04,HRDT,HIV test - Ancillary,"Orgenics, Ltd",100,70,0.7,0.0,Inverness Japan,1047.0,5869.655000000001
1644,104-CI-T01,SCMS-18450,ASN-1934,Côte d'Ivoire,PMO - US,EXW,Air,2012-07-26,2008-02-28,2008-07-22,2008-07-22,2008-07-22,HRDT,HIV test,"Orgenics, Ltd",100,1116,78120.0,0.7,Inverness Japan,255.0,5175.72
1645,104-CI-T01,SCMS-18470,ASN-2887,Côte d'Ivoire,PMO - US,EXW,Air,2012-07-26,2008-02-29,2008-12-19,2008-12-19,2008-12-19,HRDT,HIV test,"Orgenics, Ltd",100,1116,78120.0,0.7,Inverness Japan,256.0,7118.12
1646,102-GY-T01,SCMS-18490,ASN-1612,Guyana,PMO - US,EXW,Air,2012-07-26,2008-02-28,2008-05-06,2008-05-06,2008-05-06,HRDT,HIV test,"Trinity Biotech, Plc",20,832,26624.0,1.6,"Trinity Biotech, Plc",832.0,3740.04
1647,102-GY-T01,SCMS-18500,ASN-2100,Guyana,PMO - US,EXW,Air,2012-07-26,2008-02-28,2008-07-28,2008-07-28,2008-07-28,HRDT,HIV test,"Orgenics, Ltd",100,213,15333.87,0.72,Inverness Japan,49.0,959.46
1648,102-BW-T01,SCMS-18550,ASN-1448,Botswana,PMO - US,EXW,Air,2012-07-26,2012-06-07,2008-04-11,2008-04-11,2008-04-11,HRDT,HIV test,Orasure Technologies Inc.,100,10,3500.0,3.5,"Pacific Biotech, Thailand",39.0,604.0
1660,113-ZW-T01,SCMS-18870,ASN-2435,Zimbabwe,PMO - US,EXW,Air,2012-07-26,2008-03-17,2008-11-17,2008-10-21,2008-10-21,HRDT,HIV test - Ancillary,"Orgenics, Ltd",100,1634,16.34,0.0,Inverness Japan,1047.0,5869.655000000001
1673,116-ZA-T01,SCMS-19800,ASN-1665,South Africa,PMO - US,DDP,Truck,2012-07-26,2008-02-20,2008-04-24,2008-04-24,2008-04-24,ARV,Adult,S. BUYS WHOLESALER,180,400,15760.0,0.22,ABBVIE (Abbott) Logis. UK,1047.0,5869.655000000001
1674,116-ZA-T01,SCMS-19800,ASN-1665,South Africa,PMO - US,DDP,Truck,2012-07-26,2008-02-20,2008-04-24,2008-04-24,2008-04-24,ARV,Pediatric,S. BUYS WHOLESALER,90,6,47.28,0.09,ABBVIE (Abbott) France,1047.0,5869.655000000001
1675,116-ZA-T01,SCMS-19800,ASN-1665,South Africa,PMO - US,DDP,Truck,2012-07-26,2008-02-20,2008-04-24,2008-04-24,2008-04-24,ARV,Adult,S. BUYS WHOLESALER,30,500,10925.0,0.73,"Aspen-OSD, Port Elizabeth, SA",1047.0,5869.655000000001
1691,108-VN-T01,SCMS-20180,ASN-1860,Vietnam,PMO - US,EXW,Air,2012-07-26,2008-03-31,2008-07-07,2008-06-20,2008-06-20,ARV,Adult,Aurobindo Pharma Limited,60,10080,29232.0,0.05,"Aurobindo Unit III, India",507.0,4159.45
1693,108-VN-T01,SCMS-20340,ASN-1754,Vietnam,PMO - US,EXW,Air,2012-07-26,2008-03-31,2008-06-01,2008-06-01,2008-06-01,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,6720,77145.6,0.38,Mylan (formerly Matrix) Nashik,522.0,3796.05
1719,104-CI-T01,SCMS-21270,ASN-1668,Côte d'Ivoire,PMO - US,EXW,Air,2012-07-26,2008-04-07,2008-05-09,2008-05-09,2008-05-09,HRDT,HIV test - Ancillary,"Orgenics, Ltd",100,250,2.5,0.0,Inverness Japan,17.0,5869.655000000001
1722,116-ZA-T01,SCMS-21460,ASN-1667,South Africa,PMO - US,DDP,Unknown,2012-07-26,2008-04-04,2008-04-25,2008-04-07,2008-04-07,ARV,Adult,S. BUYS WHOLESALER,30,300,4614.0,0.51,"Cipla, Goa, India",1047.0,5869.655000000001
1723,116-ZA-T01,SCMS-21460,ASN-2291,South Africa,PMO - US,DDP,Unknown,2012-07-26,2008-04-04,2008-04-25,2008-04-25,2008-04-25,ARV,Adult,S. BUYS WHOLESALER,60,300,4155.0,0.23,GSK Aranda,1047.0,5869.655000000001
1724,116-ZA-T01,SCMS-21460,ASN-1667,South Africa,PMO - US,DDP,Unknown,2012-07-26,2008-04-04,2008-04-25,2008-04-07,2008-04-07,ARV,Adult,S. BUYS WHOLESALER,30,100,1849.0,0.62,"BMS Meymac, France",1047.0,5869.655000000001
